Student ID,student_name,gender,grade,school_name,reading_score,math_score
474,Luis Parker,M,9th,Huang High School,89.0,95.0
475,Pamela Watts,F,11th,Huang High School,82.0,58.0
476,Lindsey Mitchell,F,10th,Huang High School,72.0,89.0
477,Brenda Price,F,10th,Huang High School,79.0,75.0
478,Joseph Howard,M,10th,Huang High School,90.0,61.0
479,Amy Evans,F,10th,Huang High School,92.0,73.0
480,Paula Fernandez grade,F,9th,Huang High School,69.0,96.0
481,Amber Cunningham,F,11th,Huang High School,97.0,86.0
482,Preston Wheeler,M,10th,Huang High School,65.0,56.0
483,James Lopez,M,9th,Huang High School,68.0,89.0
484,Chad gradeke,M,11th,Huang High School,67.0,99.0
485,Samuel Blackburn,M,11th,Huang High School,73.0,96.0
486,Shawn Nielsen,M,9th,Huang High School,86.0,81.0
487,Eric Perez,M,10th,Huang High School,83.0,67.0
488,Kevin Montgomery,M,12th,Huang High School,67.0,81.0
489,Terry Thomas,M,9th,Huang High School,88.0,65.0
490,Kim Meyer,F,9th,Huang High School,92.0,66.0
491,Michael Townsend,M,10th,Huang High School,95.0,78.0
492,Ronnie Rodriguez,M,10th,Huang High School,71.0,79.0
493,Savannah Smith,F,10th,Huang High School,95.0,79.0
494,Shane Nguyen,M,10th,Huang High School,74.0,65.0
495,Michael Brown,M,12th,Huang High School,99.0,71.0
496,Robert Young,M,9th,Huang High School,70.0,72.0
497,Daniel Griffin,M,9th,Huang High School,74.0,98.0
498,James Johnson,M,11th,Huang High School,73.0,80.0
499,Mary Cox,F,10th,Huang High School,97.0,79.0
500,Tina Aguirre,F,10th,Huang High School,86.0,90.0
501,Jillian Mcdonald,F,9th,Huang High School,64.0,70.0
502,Matthew Branch,M,10th,Huang High School,71.0,89.0
503,Christopher Jordan,M,11th,Huang High School,78.0,84.0
504,Victor Mcguire,M,11th,Huang High School,93.0,94.0
505,Erin Arnold,F,10th,Huang High School,96.0,78.0
506,Nicholas Wu,M,10th,Huang High School,85.0,74.0
507,Kristen Wilson,F,12th,Huang High School,72.0,89.0
508,Morgan Moore,F,10th,Huang High School,63.0,84.0
509,Stephen Smith,M,9th,Huang High School,90.0,90.0
510,Jeremy Romero,M,10th,Huang High School,76.0,58.0
511,Julie Bush,F,9th,Huang High School,96.0,97.0
512,Brittany Taylor,F,11th,Huang High School,81.0,58.0
513,James Kim,M,10th,Huang High School,89.0,70.0
514,Ashley Roberts,F,10th,Huang High School,93.0,66.0
515,Brandon Johnson,M,10th,Huang High School,80.0,74.0
516,David Davenport,M,12th,Huang High School,89.0,61.0
517,Mark Washington,M,9th,Huang High School,84.0,78.0
518,Alicia Marshall,F,9th,Huang High School,97.0,84.0
519,Barbara Santana,F,12th,Huang High School,90.0,69.0
520,Samantha Parker,F,10th,Huang High School,88.0,72.0
521,Joseph Walters,M,11th,Huang High School,82.0,76.0
522,Michael Zamora,M,11th,Huang High School,96.0,94.0
523,Kyle Cobb,M,11th,Huang High School,72.0,87.0
524,Jill Clark,F,10th,Huang High School,76.0,92.0
525,Sarah Warren,F,11th,Huang High School,93.0,91.0
526,Jennifer Robinson,F,10th,Huang High School,89.0,85.0
527,Patricia Johnson,F,11th,Huang High School,79.0,68.0
528,Henry Evans,M,10th,Huang High School,68.0,88.0
529,Alexander Ramsey,M,10th,Huang High School,63.0,90.0
530,Brandon Stephens,M,10th,Huang High School,89.0,94.0
531,Jeff Holland,M,9th,Huang High School,72.0,79.0
532,Samuel Schultz,M,10th,Huang High School,93.0,93.0
533,Brett Johnson,M,11th,Huang High School,66.0,72.0
534,Daniel Sherman,M,12th,Huang High School,64.0,63.0
535,Justin Mccall,M,11th,Huang High School,81.0,56.0
536,Jonathan Evans,M,9th,Huang High School,99.0,83.0
537,Jacqueline Kennedy,F,11th,Huang High School,63.0,69.0
538,Martin Stephenson,M,10th,Huang High School,96.0,63.0
539,Lindsey Lane,F,9th,Huang High School,90.0,81.0
540,Jessica Hart,F,10th,Huang High School,95.0,98.0
541,Edward Lucas,M,10th,Huang High School,76.0,98.0
542,Lisa Osborne,F,9th,Huang High School,86.0,69.0
543,Hannah Black,F,9th,Huang High School,80.0,94.0
544,Alexander Paul,M,9th,Huang High School,72.0,65.0
545,Brenda Wong,F,12th,Huang High School,63.0,78.0
546,Thomas Delgado,M,12th,Huang High School,86.0,80.0
547,Jeremy Sutton,M,9th,Huang High School,74.0,95.0
548,Paula Donaldson,F,9th,Huang High School,64.0,85.0
549,Valerie Thompson,F,9th,Huang High School,97.0,94.0
550,John Schaefer,M,12th,Huang High School,96.0,86.0
551,Jesus Manning,M,11th,Huang High School,73.0,95.0
552,Tyrone Lawson,M,10th,Huang High School,73.0,87.0
553,Carl May,M,10th,Huang High School,72.0,58.0
554,Brittany Russell,F,12th,Huang High School,67.0,55.0
555,Philip Edwards,M,9th,Huang High School,64.0,55.0
556,Robert Aguilar,M,9th,Huang High School,88.0,82.0
557,Aaron Russo,M,10th,Huang High School,92.0,60.0
558,Tracy Andrade,M,9th,Huang High School,96.0,77.0
559,Amy Sullivan,F,12th,Huang High School,73.0,60.0
560,Howard Beck,M,10th,Huang High School,79.0,65.0
561,grade Xavier Bell II,M,11th,Huang High School,84.0,91.0
562,Dawn Schultz,F,10th,Huang High School,96.0,88.0
563,Caleb Lucas,M,12th,Huang High School,74.0,68.0
564,Barbara Gonzalez,F,10th,Huang High School,94.0,92.0
565,Charles Yang,M,10th,Huang High School,79.0,70.0
566,David Gallagher,M,12th,Huang High School,77.0,79.0
567,Bethany Vargas,F,11th,Huang High School,91.0,87.0
568,Jennifer Schultz,F,12th,Huang High School,81.0,74.0
569,Paula Marshall,F,9th,Huang High School,76.0,66.0
570,Jordan Elliott,M,11th,Huang High School,89.0,69.0
571,Samantha Mcmillan,F,12th,Huang High School,77.0,56.0
572,Judith Johnson,F,9th,Huang High School,77.0,56.0
573,Grace Palmer,F,10th,Huang High School,91.0,73.0
574,Brandon Ramirez,M,10th,Huang High School,93.0,96.0
575,Carol Smith,F,10th,Huang High School,72.0,87.0
576,Matthew Odom,M,9th,Huang High School,91.0,90.0
577,Erika Gray,F,10th,Huang High School,79.0,62.0
578,Donna Kramer,F,11th,Huang High School,85.0,86.0
579,Jonathan Snyder,M,10th,Huang High School,71.0,78.0
580,Frank Howe,M,11th,Huang High School,80.0,89.0
581,Amy Beck,F,9th,Huang High School,83.0,83.0
582,Lori Holmes,F,9th,Huang High School,72.0,94.0
583,Rebekah Hampton,F,11th,Huang High School,77.0,81.0
584,Perry Bishop,M,9th,Huang High School,85.0,73.0
585,Andrew Hanson grade,M,12th,Huang High School,73.0,73.0
586,Jody Hughes,F,11th,Huang High School,96.0,76.0
587,Anna Garcia,F,11th,Huang High School,78.0,97.0
588,Colleen Walker,F,11th,Huang High School,90.0,74.0
589,Danny Bridges,M,11th,Huang High School,83.0,66.0
590,Kristina Ford,F,10th,Huang High School,92.0,75.0
591,Sabrina Davidson,F,9th,Huang High School,93.0,68.0
592,Alexander Freeman,M,9th,Huang High School,73.0,86.0
593,Jack Davis,M,9th,Huang High School,63.0,93.0
594,Victor Rivera,M,11th,Huang High School,79.0,87.0
595,Elizabeth Pena,F,11th,Huang High School,93.0,56.0
596,Neil Castro,M,12th,Huang High School,69.0,92.0
597,Michael Briggs,M,10th,Huang High School,85.0,90.0
598,Anna Andersen,F,9th,Huang High School,77.0,81.0
599,Elizabeth Oconnor,F,9th,Huang High School,77.0,59.0
600,Zachary Brooks,M,11th,Huang High School,91.0,72.0
601,Scott Jackson,M,12th,Huang High School,74.0,74.0
602,Mary Fuentes,F,12th,Huang High School,69.0,81.0
603,Denise Reyes,F,11th,Huang High School,75.0,61.0
604,Janice Collier,F,9th,Huang High School,91.0,85.0
605,Tina Barber,F,10th,Huang High School,96.0,80.0
606,Keith Rojas,M,12th,Huang High School,78.0,96.0
607,Michelle Decker,F,11th,Huang High School,82.0,57.0
608,James Smith,M,9th,Huang High School,65.0,60.0
609,Alexandra Thompson,F,10th,Huang High School,70.0,71.0
610,Jacqueline Campbell,F,11th,Huang High School,78.0,92.0
611,Austin Clark,M,10th,Huang High School,71.0,85.0
612,Brooke Thomas,F,10th,Huang High School,86.0,95.0
613,Molly Smith,F,9th,Huang High School,96.0,72.0
614,Pamela Beck,F,9th,Huang High School,82.0,67.0
615,Timothy Morris,M,12th,Huang High School,72.0,85.0
616,Lauren White,F,10th,Huang High School,94.0,71.0
617,Jessica Beltran,F,11th,Huang High School,82.0,72.0
618,Alexandra Jones,F,9th,Huang High School,75.0,76.0
619,Evelyn Rice,F,9th,Huang High School,87.0,75.0
620,Stephen Ellis,M,9th,Huang High School,72.0,93.0
621,Caroline Smith,F,12th,Huang High School,79.0,96.0
622,Fred Case,M,10th,Huang High School,70.0,68.0
623,Crystal Anderson,F,11th,Huang High School,68.0,91.0
624,Jordan Gross,F,9th,Huang High School,90.0,97.0
625,Marie Harris,F,12th,Huang High School,78.0,79.0
626,Charles Hayes,M,11th,Huang High School,63.0,78.0
627,Beverly Sheppard,F,11th,Huang High School,82.0,78.0
628,Denise Solis,F,12th,Huang High School,96.0,82.0
629,Alexander Myers,M,11th,Huang High School,75.0,66.0
630,Sally Robertson,F,12th,Huang High School,63.0,93.0
631,Steven Morris,M,12th,Huang High School,73.0,57.0
632,Nina Flores,F,10th,Huang High School,79.0,62.0
633,Miguel Patterson,M,9th,Huang High School,82.0,80.0
634,John Simpson,M,10th,Huang High School,86.0,72.0
635,Charles Cruz,M,11th,Huang High School,76.0,58.0
636,Monica Davis,F,9th,Huang High School,86.0,84.0
637,James Fields,M,12th,Huang High School,95.0,88.0
638,Kevin Frederick,M,9th,Huang High School,93.0,74.0
639,Jeremy Soto,M,11th,Huang High School,87.0,61.0
640,Ronald Harris,M,9th,Huang High School,92.0,75.0
641,Carol Stewart,F,10th,Huang High School,88.0,73.0
642,Albert Durham,M,9th,Huang High School,65.0,71.0
643,James Sanchez,M,12th,Huang High School,91.0,84.0
644,John Adams,M,11th,Huang High School,81.0,61.0
645,Cody Williams,M,10th,Huang High School,72.0,98.0
646,Ernest Love,M,9th,Huang High School,87.0,93.0
647,Tommy Smith,M,9th,Huang High School,70.0,98.0
648,Jared Anderson,M,11th,Huang High School,73.0,86.0
649,Jennifer Yang,F,9th,Huang High School,87.0,55.0
650,Joe Mercado,M,9th,Huang High School,65.0,57.0
651,grade Roberto Wright grade,M,11th,Huang High School,73.0,97.0
652,Michael Smith,M,10th,Huang High School,88.0,66.0
653,William Park,M,10th,Huang High School,65.0,70.0
654,Benjamin Williams,M,11th,Huang High School,72.0,96.0
655,Dean Perez,M,11th,Huang High School,92.0,94.0
656,grade Dale Miller,M,10th,Huang High School,94.0,87.0
657,Marissa Russell,F,9th,Huang High School,74.0,68.0
658,Mary Gonzalez grade,F,12th,Huang High School,66.0,71.0
659,April Jackson,F,10th,Huang High School,93.0,55.0
660,William Hayes,M,9th,Huang High School,95.0,81.0
661,Meghan Holloway,F,11th,Huang High School,92.0,97.0
662,Amy Coleman,F,12th,Huang High School,90.0,76.0
663,James Green,M,10th,Huang High School,84.0,58.0
664,Michael Tran,M,10th,Huang High School,81.0,67.0
665,Joseph Cortez,M,11th,Huang High School,86.0,97.0
666,Anita Moss,F,10th,Huang High School,97.0,81.0
667,Benjamin Stokes,M,11th,Huang High School,69.0,91.0
668,Michael Li,M,11th,Huang High School,75.0,89.0
669,Alexander Rosales,M,11th,Huang High School,90.0,55.0
670,Katie Dawson,F,10th,Huang High School,94.0,83.0
671,Shelly Erickson,F,10th,Huang High School,92.0,59.0
672,Kathryn Turner,F,11th,Huang High School,81.0,80.0
673,Jacob Lee,M,10th,Huang High School,76.0,64.0
674,Ryan Smith,M,10th,Huang High School,87.0,98.0
675,Joshua Fernandez,M,11th,Huang High School,98.0,78.0
676,Mia Roach,F,9th,Huang High School,86.0,80.0
677,William Rodriguez,M,11th,Huang High School,75.0,99.0
678,Wanda Cruz,F,10th,Huang High School,74.0,77.0
679,Pamela Hall,F,11th,Huang High School,95.0,98.0
680,David Smith,M,9th,Huang High School,76.0,93.0
681,Jason Brown,M,9th,Huang High School,98.0,85.0
682,Chelsea Alexander,F,12th,Huang High School,77.0,73.0
683,Kimberly Tate,F,9th,Huang High School,72.0,88.0
684,Daniel Williams,M,10th,Huang High School,81.0,78.0
685,Terri Jacobson,F,11th,Huang High School,69.0,77.0
686,Paul Harris,M,10th,Huang High School,74.0,67.0
687,Jessica Thompson,F,10th,Huang High School,84.0,92.0
688,Nancy Hawkins,F,9th,Huang High School,82.0,61.0
689,Deborah Phillips,F,12th,Huang High School,76.0,68.0
690,Mark Mendoza,M,9th,Huang High School,75.0,68.0
691,Stephen Williamson,M,9th,Huang High School,71.0,94.0
692,Jennifer Strong,F,12th,Huang High School,88.0,87.0
693,Matthew Moore,M,12th,Huang High School,75.0,90.0
694,Raymond Parker,M,9th,Huang High School,98.0,73.0
695,Lee Evans,M,10th,Huang High School,93.0,95.0
696,Curtis Rodriguez,M,10th,Huang High School,77.0,90.0
697,Sara Morris,F,11th,Huang High School,67.0,57.0
698,Dawn Palmer,F,9th,Huang High School,89.0,86.0
699,Brianna Benson,F,11th,Huang High School,95.0,95.0
700,Luis Watts,M,11th,Huang High School,83.0,99.0
701,grade. Cindy Brown,F,12th,Huang High School,94.0,63.0
702,Summer Sandoval,F,9th,Huang High School,84.0,65.0
703,Ashley Smith,F,12th,Huang High School,87.0,64.0
704,Randy Wallace,M,10th,Huang High School,93.0,87.0
705,Angela Simmons,F,11th,Huang High School,80.0,99.0
706,Sandra Haley,F,11th,Huang High School,81.0,84.0
707,George Morgan,M,10th,Huang High School,72.0,99.0
708,Melissa Ali,F,11th,Huang High School,64.0,69.0
709,Matthew Oliver,M,9th,Huang High School,92.0,95.0
710,Michael Kirk,M,9th,Huang High School,96.0,56.0
711,Terry Khan,M,9th,Huang High School,89.0,85.0
712,Kristie Elliott,F,9th,Huang High School,63.0,58.0
713,Joel Campbell,M,9th,Huang High School,69.0,73.0
714,Anthony Henderson,M,10th,Huang High School,83.0,74.0
715,Brent Christensen,M,9th,Huang High School,63.0,71.0
716,Heidi Hayes,F,10th,Huang High School,97.0,57.0
717,Ryan Mcbride,M,10th,Huang High School,85.0,83.0
718,Kyle Murillo,M,10th,Huang High School,97.0,76.0
719,Angela Powell,F,11th,Huang High School,70.0,56.0
720,Jeanette Simmons,F,11th,Huang High School,96.0,96.0
721,Adam Vance,M,10th,Huang High School,72.0,73.0
722,Kristen Murray,F,9th,Huang High School,93.0,59.0
723,Jessica Burnett,F,11th,Huang High School,82.0,58.0
724,Alex Walker,M,11th,Huang High School,73.0,64.0
725,Robert Phillips,M,9th,Huang High School,84.0,63.0
726,Elizabeth Martinez,F,9th,Huang High School,78.0,99.0
727,Kristina Young,F,9th,Huang High School,95.0,83.0
728,Sarah Morgan,F,10th,Huang High School,80.0,57.0
729,Cheryl Harding,F,12th,Huang High School,84.0,62.0
730,Keith Hunter,M,9th,Huang High School,79.0,67.0
731,Todd Williams,M,11th,Huang High School,98.0,79.0
732,James White grade,M,11th,Huang High School,79.0,60.0
733,Kyle Johnson,M,11th,Huang High School,93.0,92.0
734,Andrea Suarez,F,12th,Huang High School,92.0,93.0
735,Michael Sanchez,M,9th,Huang High School,72.0,91.0
736,Jaime Torres,F,11th,Huang High School,92.0,78.0
737,Donald Gill grade,M,9th,Huang High School,78.0,58.0
738,Austin Lee,M,10th,Huang High School,71.0,61.0
739,Adrian Bowman,M,12th,Huang High School,92.0,79.0
740,Julie Perez,F,10th,Huang High School,63.0,88.0
741,Debra Maxwell,F,12th,Huang High School,96.0,94.0
742,Bradley Phillips,M,9th,Huang High School,70.0,55.0
743,Sonya Simmons,F,9th,Huang High School,92.0,96.0
744,Eric Miller,M,12th,Huang High School,88.0,90.0
745,Charles Berger,M,10th,Huang High School,66.0,91.0
746,Mary Monroe,F,10th,Huang High School,92.0,92.0
747,Destiny Burns,F,11th,Huang High School,69.0,75.0
748,Patrick Khan,M,9th,Huang High School,70.0,86.0
749,Nathaniel Henson,M,12th,Huang High School,81.0,80.0
750,Larry Miller,M,9th,Huang High School,77.0,56.0
751,Timothy French,M,10th,Huang High School,99.0,55.0
752,Xavier Mitchell,M,12th,Huang High School,63.0,95.0
753,Jason Crosby,M,11th,Huang High School,66.0,97.0
754,Joshua Johnson,M,10th,Huang High School,69.0,55.0
755,Alyssa Clark,F,12th,Huang High School,69.0,68.0
756,Jonathan Cooper,M,10th,Huang High School,74.0,55.0
757,Mark Hunt,M,9th,Huang High School,88.0,61.0
758,Norman Moore,M,10th,Huang High School,86.0,72.0
759,Brian Atkins,M,9th,Huang High School,84.0,81.0
760,Zachary Jones,M,12th,Huang High School,74.0,80.0
761,Danielle Wong,F,10th,Huang High School,98.0,83.0
762,Patricia Lane,F,12th,Huang High School,87.0,71.0
763,Joshua Rose,M,9th,Huang High School,79.0,73.0
764,Hannah Montes,F,10th,Huang High School,80.0,83.0
765,grade. Catherine Williams grade,F,10th,Huang High School,98.0,60.0
766,Michael Jenkins,M,11th,Huang High School,93.0,96.0
767,James Scott,M,11th,Huang High School,78.0,81.0
768,Evan Ballard,M,11th,Huang High School,81.0,61.0
769,Andrea Miller,F,10th,Huang High School,83.0,60.0
770,Jasmine Lynch,F,12th,Huang High School,99.0,90.0
771,Jennifer Fox,F,10th,Huang High School,66.0,91.0
772,Jared Castro,M,10th,Huang High School,96.0,60.0
773,Eugene Cox,M,12th,Huang High School,66.0,81.0
774,Wendy Wilson,F,10th,Huang High School,76.0,79.0
775,Debbie Smith,F,10th,Huang High School,76.0,82.0
776,Michael Fletcher,M,10th,Huang High School,85.0,65.0
777,Jay Waters,M,10th,Huang High School,64.0,65.0
778,Melissa Martinez,F,10th,Huang High School,98.0,90.0
779,Cory Howard,M,9th,Huang High School,90.0,77.0
780,Mitchell Hanson,M,10th,Huang High School,75.0,65.0
781,Corey Boyer,M,9th,Huang High School,84.0,94.0
782,Elizabeth Gonzalez,F,10th,Huang High School,91.0,55.0
783,Robert Hutchinson,M,11th,Huang High School,96.0,98.0
784,David Hernandez,M,9th,Huang High School,98.0,87.0
785,Tammy Jordan,F,12th,Huang High School,85.0,69.0
786,Denise Johnson,F,9th,Huang High School,88.0,93.0
787,Brandi Copeland,F,12th,Huang High School,82.0,72.0
788,Evan Marshall,M,9th,Huang High School,82.0,63.0
789,Gregory Long,M,10th,Huang High School,94.0,74.0
790,Kristen Underwood,F,11th,Huang High School,99.0,60.0
791,Walter French,M,12th,Huang High School,88.0,70.0
792,Edwin Thompson,M,10th,Huang High School,99.0,89.0
793,Edward Rivera,M,12th,Huang High School,94.0,65.0
794,Brandon Wilson,M,10th,Huang High School,68.0,69.0
795,Alejandra Todd,F,11th,Huang High School,93.0,66.0
796,Dana Hoffman,F,10th,Huang High School,83.0,67.0
797,David Howard,M,11th,Huang High School,75.0,93.0
798,Ashley Caldwell grade,F,12th,Huang High School,85.0,56.0
799,Cindy Horn,F,9th,Huang High School,91.0,67.0
800,Kevin Armstrong,M,10th,Huang High School,74.0,92.0
801,Stacey Porter,F,11th,Huang High School,98.0,66.0
802,Patrick Hunt,M,12th,Huang High School,75.0,62.0
803,David White,M,12th,Huang High School,86.0,62.0
804,Tammy Black,F,9th,Huang High School,85.0,59.0
805,Joanna Williams,F,11th,Huang High School,94.0,65.0
806,Becky Moran,F,9th,Huang High School,93.0,84.0
807,Brenda Smith,F,12th,Huang High School,84.0,68.0
808,Gabrielle Webb,F,12th,Huang High School,78.0,99.0
809,grade Jared Campbell,M,10th,Huang High School,75.0,62.0
810,Ryan Jenkins,M,9th,Huang High School,76.0,92.0
811,Thomas Shepard,M,9th,Huang High School,86.0,89.0
812,Jeremiah Boyd,M,10th,Huang High School,73.0,70.0
813,Matthew White,M,12th,Huang High School,65.0,94.0
814,Christina Anderson,F,11th,Huang High School,89.0,85.0
815,Edward Olson,M,11th,Huang High School,83.0,66.0
816,Emily Bryant,F,9th,Huang High School,94.0,81.0
817,Amy Guzman,F,10th,Huang High School,67.0,58.0
818,Kathleen Owens,F,9th,Huang High School,76.0,97.0
819,John Davila,M,9th,Huang High School,91.0,84.0
820,Nicole King,F,11th,Huang High School,66.0,57.0
821,Jason Villarreal,M,9th,Huang High School,67.0,74.0
822,Matthew Washington,M,10th,Huang High School,84.0,92.0
823,Peter Simpson,M,11th,Huang High School,67.0,87.0
824,Cristian Espinoza,M,11th,Huang High School,83.0,76.0
825,Steven Fry,M,10th,Huang High School,79.0,93.0
826,David Miller,M,9th,Huang High School,83.0,85.0
827,Tamara Hernandez,F,12th,Huang High School,83.0,73.0
828,Jordan Lewis,M,9th,Huang High School,86.0,78.0
829,Carol Anderson,F,9th,Huang High School,97.0,93.0
830,Michael Moreno PhD,M,12th,Huang High School,97.0,77.0
831,Nicholas Logan,M,11th,Huang High School,67.0,68.0
832,Paul Anderson,M,9th,Huang High School,96.0,96.0
833,Jason Young,M,10th,Huang High School,74.0,55.0
